ensembleID,gene_name,cluster,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ENSG00000117118,SDHB,Macrophages,2.98E-114,0.340203045,0.531,0.229,6.88E-110
ENSG00000196502,SULT1A1,Macrophages,4.26E-114,0.300916203,0.444,0.177,9.83E-110
ENSG00000144655,CSRNP1,Macrophages,3.48E-113,0.259428034,0.343,0.122,8.04E-109
ENSG00000183049,CAMK1D,Macrophages,1.15E-112,0.254538196,0.333,0.116,2.67E-108
ENSG00000003056,M6PR,Macrophages,2.22E-112,0.427494488,0.704,0.367,5.13E-108
ENSG00000188313,PLSCR1,Macrophages,2.38E-112,0.292059301,0.447,0.181,5.49E-108
ENSG00000172725,CORO1B,Macrophages,3.16E-112,0.356208653,0.611,0.287,7.30E-108
ENSG00000165672,PRDX3,Macrophages,3.33E-112,0.329846165,0.524,0.228,7.69E-108
ENSG00000155506,LARP1,Macrophages,4.17E-112,0.301699384,0.376,0.141,9.64E-108
ENSG00000139668,WDFY2,Macrophages,6.98E-112,0.283394886,0.357,0.131,1.61E-107
ENSG00000118939,UCHL3,Macrophages,8.89E-112,0.276071745,0.287,0.096,2.05E-107
ENSG00000104133,SPG11,Macrophages,1.07E-111,0.295582579,0.434,0.174,2.48E-107
ENSG00000121281,ADCY7,Macrophages,1.14E-111,0.294148097,0.437,0.174,2.64E-107
ENSG00000135956,TMEM127,Macrophages,1.21E-111,0.274160755,0.358,0.131,2.80E-107
ENSG00000101421,CHMP4B,Macrophages,1.57E-111,0.371501438,0.539,0.244,3.63E-107
ENSG00000116663,FBXO6,Macrophages,3.25E-111,0.255083711,0.297,0.1,7.51E-107
ENSG00000023318,ERP44,Macrophages,4.79E-111,0.351383518,0.528,0.234,1.11E-106
ENSG00000117758,STX12,Macrophages,1.56E-110,0.291275571,0.379,0.142,3.60E-106
ENSG00000254635,WAC-AS1,Macrophages,1.57E-110,0.255605599,0.306,0.105,3.62E-106
ENSG00000198818,SFT2D1,Macrophages,2.13E-110,0.322862373,0.495,0.209,4.91E-106
ENSG00000177674,AGTRAP,Macrophages,4.39E-110,0.289656439,0.728,0.353,1.01E-105
ENSG00000086061,DNAJA1,Macrophages,6.25E-110,0.396915902,0.683,0.348,1.44E-105
ENSG00000104714,ERICH1,Macrophages,2.83E-109,0.312592941,0.598,0.273,6.53E-105
ENSG00000265206,AC004687.1,Macrophages,4.13E-109,0.379642603,0.582,0.275,9.53E-105
ENSG00000137161,CNPY3,Macrophages,9.98E-109,0.376894922,0.821,0.455,2.31E-104
ENSG00000165802,NSMF,Macrophages,1.20E-108,0.278323261,0.278,0.092,2.77E-104
ENSG00000169100,SLC25A6,Macrophages,6.11E-108,0.492547136,0.966,0.797,1.41E-103
ENSG00000061794,MRPS35,Macrophages,7.29E-108,0.284652729,0.409,0.161,1.68E-103
ENSG00000166825,ANPEP,Macrophages,2.21E-107,0.271565179,0.344,0.127,5.10E-103
ENSG00000111335,OAS2,Macrophages,2.95E-107,0.342202244,0.397,0.158,6.81E-103
ENSG00000142347,MYO1F,Macrophages,9.28E-107,0.316816697,0.842,0.451,2.14E-102
ENSG00000241685,ARPC1A,Macrophages,1.77E-106,0.272865743,0.383,0.147,4.08E-102
ENSG00000072786,STK10,Macrophages,2.13E-106,0.378851903,0.767,0.428,4.91E-102
ENSG00000160255,ITGB2,Macrophages,1.57E-105,0.423420453,0.979,0.78,3.62E-101
ENSG00000197070,ARRDC1,Macrophages,3.15E-105,0.290666085,0.496,0.214,7.28E-101
ENSG00000108946,PRKAR1A,Macrophages,5.80E-105,0.309408704,0.65,0.319,1.34E-100
ENSG00000109787,KLF3,Macrophages,1.01E-104,0.372542168,0.663,0.338,2.34E-100
ENSG00000107099,DOCK8,Macrophages,1.01E-104,0.367255476,0.772,0.432,2.34E-100
ENSG00000115677,HDLBP,Macrophages,2.36E-104,0.300269691,0.489,0.211,5.45E-100
ENSG00000166340,TPP1,Macrophages,2.52E-104,0.29329191,0.607,0.285,5.82E-100
ENSG00000150779,TIMM8B,Macrophages,4.20E-104,0.33179637,0.475,0.204,9.69E-100
ENSG00000088986,DYNLL1,Macrophages,1.14E-103,0.369393652,0.782,0.444,2.62E-99
ENSG00000180353,HCLS1,Macrophages,1.30E-103,0.440494632,0.927,0.704,3.01E-99
ENSG00000164167,LSM6,Macrophages,3.93E-103,0.393483878,0.556,0.268,9.08E-99
ENSG00000166888,STAT6,Macrophages,6.04E-103,0.312379506,0.626,0.297,1.40E-98
ENSG00000136371,MTHFS,Macrophages,6.77E-103,0.280968326,0.388,0.154,1.56E-98
ENSG00000117151,CTBS,Macrophages,8.21E-103,0.268295627,0.357,0.136,1.90E-98
ENSG00000124172,ATP5F1E,Macrophages,1.28E-102,0.488932469,0.982,0.894,2.95E-98
ENSG00000135334,AKIRIN2,Macrophages,2.97E-102,0.280394015,0.541,0.246,6.85E-98
ENSG00000105220,GPI,Macrophages,2.86E-101,0.397511643,0.688,0.37,6.61E-97
ENSG00000110876,SELPLG,Macrophages,5.77E-101,0.445813676,0.823,0.511,1.33E-96
ENSG00000183486,MX2,Macrophages,6.48E-101,0.252867234,0.447,0.187,1.50E-96
ENSG00000241468,ATP5MF,Macrophages,7.72E-101,0.440399103,0.841,0.512,1.78E-96
ENSG00000178209,PLEC,Macrophages,1.21E-100,0.295648239,0.615,0.295,2.79E-96
ENSG00000070831,CDC42,Macrophages,1.43E-100,0.427396758,0.93,0.695,3.31E-96
ENSG00000172785,CBWD1,Macrophages,1.84E-100,0.259904489,0.27,0.092,4.24E-96
ENSG00000170345,FOS,Macrophages,2.57E-100,0.415916482,0.931,0.61,5.94E-96
ENSG00000013364,MVP,Macrophages,4.31E-100,0.367437397,0.664,0.342,9.96E-96
ENSG00000108953,YWHAE,Macrophages,7.91E-100,0.309579535,0.596,0.282,1.83E-95
ENSG00000100092,SH3BP1,Macrophages,8.19E-100,0.331333682,0.604,0.29,1.89E-95
ENSG00000175220,ARHGAP1,Macrophages,1.26E-99,0.26445698,0.399,0.16,2.90E-95
ENSG00000141298,SSH2,Macrophages,3.01E-99,0.379322052,0.669,0.356,6.95E-95
ENSG00000185862,EVI2B,Macrophages,5.35E-98,0.445439661,0.815,0.51,1.24E-93
ENSG00000059378,PARP12,Macrophages,7.24E-98,0.259550512,0.337,0.128,1.67E-93
ENSG00000120992,LYPLA1,Macrophages,1.44E-97,0.288797192,0.499,0.221,3.32E-93
ENSG00000138495,COX17,Macrophages,1.61E-97,0.344701441,0.573,0.272,3.73E-93
ENSG00000146386,ABRACL,Macrophages,4.89E-97,0.462317583,0.752,0.44,1.13E-92
ENSG00000104915,STX10,Macrophages,8.97E-97,0.26337413,0.624,0.297,2.07E-92
ENSG00000026751,SLAMF7,Macrophages,2.47E-96,0.303883505,0.306,0.111,5.70E-92
ENSG00000165732,DDX21,Macrophages,4.19E-96,0.346357012,0.628,0.316,9.68E-92
ENSG00000163719,MTMR14,Macrophages,4.34E-96,0.253197783,0.471,0.205,1.00E-91
ENSG00000142634,EFHD2,Macrophages,6.53E-96,0.279204882,0.884,0.513,1.51E-91
ENSG00000136521,NDUFB5,Macrophages,8.17E-96,0.306543995,0.533,0.244,1.89E-91
ENSG00000065135,GNAI3,Macrophages,1.47E-95,0.284157757,0.512,0.233,3.39E-91
ENSG00000077549,CAPZB,Macrophages,1.29E-94,0.387957993,0.918,0.689,2.97E-90
ENSG00000086065,CHMP5,Macrophages,1.57E-94,0.271915024,0.422,0.179,3.64E-90
ENSG00000140264,SERF2,Macrophages,1.62E-94,0.355940843,0.986,0.934,3.74E-90
ENSG00000114850,SSR3,Macrophages,5.91E-94,0.326610264,0.585,0.285,1.37E-89
ENSG00000089639,GMIP,Macrophages,9.47E-94,0.260933698,0.502,0.225,2.19E-89
ENSG00000138496,PARP9,Macrophages,1.02E-93,0.273706922,0.399,0.166,2.37E-89
ENSG00000120742,SERP1,Macrophages,1.31E-93,0.465643618,0.863,0.645,3.01E-89
ENSG00000156110,ADK,Macrophages,1.63E-93,0.307781913,0.417,0.178,3.77E-89
ENSG00000126005,MMP24OS,Macrophages,3.05E-93,0.298711785,0.6,0.296,7.05E-89
ENSG00000116489,CAPZA1,Macrophages,8.65E-93,0.368682765,0.714,0.394,2.00E-88
ENSG00000205352,PRR13,Macrophages,9.96E-93,0.402429284,0.902,0.634,2.30E-88
ENSG00000115762,PLEKHB2,Macrophages,1.27E-92,0.282436671,0.454,0.2,2.93E-88
ENSG00000129353,SLC44A2,Macrophages,1.72E-92,0.254718406,0.565,0.272,3.98E-88
ENSG00000171314,PGAM1,Macrophages,2.72E-92,0.385299431,0.816,0.505,6.28E-88
ENSG00000112406,HECA,Macrophages,7.12E-92,0.260631472,0.387,0.16,1.64E-87
ENSG00000213585,VDAC1,Macrophages,2.54E-91,0.314220133,0.506,0.234,5.86E-87
ENSG00000130522,JUND,Macrophages,3.32E-91,0.503311085,0.811,0.56,7.67E-87
ENSG00000060491,OGFR,Macrophages,4.24E-91,0.299247167,0.578,0.28,9.78E-87
ENSG00000127837,AAMP,Macrophages,9.42E-91,0.299760165,0.47,0.212,2.17E-86
ENSG00000255112,CHMP1B,Macrophages,1.45E-90,0.449360681,0.372,0.158,3.34E-86
ENSG00000122862,SRGN,Macrophages,1.63E-90,0.321266749,0.958,0.731,3.76E-86
ENSG00000130303,BST2,Macrophages,1.71E-90,0.394909146,0.803,0.477,3.95E-86
ENSG00000105612,DNASE2,Macrophages,2.79E-90,0.268921013,0.312,0.118,6.44E-86
ENSG00000129625,REEP5,Macrophages,4.30E-90,0.329613424,0.683,0.361,9.92E-86
ENSG00000130985,UBA1,Macrophages,9.08E-90,0.279588265,0.521,0.242,2.10E-85
ENSG00000078369,GNB1,Macrophages,9.21E-90,0.343649898,0.712,0.399,2.13E-85
ENSG00000162511,LAPTM5,Macrophages,3.88E-89,0.375819215,0.976,0.842,8.96E-85
ENSG00000186469,GNG2,Macrophages,5.36E-89,0.365256581,0.644,0.346,1.24E-84
ENSG00000084070,SMAP2,Macrophages,7.14E-89,0.38203358,0.828,0.537,1.65E-84
ENSG00000015285,WAS,Macrophages,7.96E-89,0.380264755,0.845,0.554,1.84E-84
ENSG00000185475,TMEM179B,Macrophages,1.64E-88,0.283815525,0.588,0.284,3.79E-84
ENSG00000161960,EIF4A1,Macrophages,1.75E-88,0.45121123,0.877,0.658,4.04E-84
ENSG00000077721,UBE2A,Macrophages,4.78E-88,0.266852595,0.434,0.192,1.10E-83
ENSG00000100030,MAPK1,Macrophages,5.00E-88,0.251464825,0.598,0.294,1.15E-83
ENSG00000277791,PSMB3,Macrophages,1.50E-87,0.338767609,0.814,0.489,3.47E-83
ENSG00000213639,PPP1CB,Macrophages,2.07E-87,0.271445615,0.504,0.235,4.79E-83
ENSG00000090487,SPG21,Macrophages,2.21E-87,0.274489779,0.539,0.254,5.11E-83
ENSG00000172932,ANKRD13D,Macrophages,3.51E-87,0.271825679,0.574,0.281,8.10E-83
ENSG00000143256,PFDN2,Macrophages,5.37E-87,0.267432247,0.481,0.217,1.24E-82
ENSG00000184983,NDUFA6,Macrophages,5.98E-87,0.265666858,0.631,0.324,1.38E-82
ENSG00000115286,NDUFS7,Macrophages,1.18E-85,0.343377816,0.709,0.385,2.71E-81
ENSG00000162976,SLC66A3,Macrophages,2.64E-85,0.258388057,0.34,0.137,6.10E-81
ENSG00000181817,LSM10,Macrophages,4.29E-85,0.267148192,0.539,0.254,9.90E-81
ENSG00000141741,MIEN1,Macrophages,8.46E-85,0.301743023,0.568,0.281,1.95E-80
ENSG00000172531,PPP1CA,Macrophages,8.69E-85,0.352416364,0.898,0.619,2.01E-80
ENSG00000204264,PSMB8,Macrophages,1.84E-84,0.408240733,0.844,0.579,4.25E-80
ENSG00000196924,FLNA,Macrophages,8.41E-84,0.289346483,0.939,0.692,1.94E-79
ENSG00000110324,IL10RA,Macrophages,1.37E-83,0.353548174,0.772,0.454,3.17E-79
ENSG00000172081,MOB3A,Macrophages,5.22E-83,0.25045845,0.485,0.225,1.21E-78
ENSG00000141552,ANAPC11,Macrophages,6.11E-83,0.283521709,0.718,0.386,1.41E-78
ENSG00000115091,ACTR3,Macrophages,9.57E-83,0.388852169,0.859,0.59,2.21E-78
ENSG00000242372,EIF6,Macrophages,1.36E-82,0.252359001,0.527,0.249,3.13E-78
ENSG00000184922,FMNL1,Macrophages,2.00E-82,0.323176062,0.805,0.488,4.61E-78
ENSG00000168894,RNF181,Macrophages,2.16E-82,0.297187158,0.651,0.343,4.98E-78
ENSG00000103363,ELOB,Macrophages,2.53E-82,0.369886207,0.932,0.673,5.85E-78
ENSG00000170248,PDCD6IP,Macrophages,5.18E-82,0.274913788,0.541,0.264,1.20E-77
ENSG00000112343,TRIM38,Macrophages,5.90E-82,0.251442047,0.476,0.22,1.36E-77
ENSG00000152061,RABGAP1L,Macrophages,1.95E-81,0.263740021,0.546,0.275,4.50E-77
ENSG00000204386,NEU1,Macrophages,1.96E-81,0.253604472,0.299,0.117,4.53E-77
ENSG00000111775,COX6A1,Macrophages,6.29E-80,0.378431899,0.912,0.684,1.45E-75
ENSG00000243678,NME2,Macrophages,2.44E-79,0.400377244,0.924,0.681,5.64E-75
ENSG00000205220,PSMB10,Macrophages,8.49E-79,0.350568702,0.879,0.576,1.96E-74
ENSG00000087074,PPP1R15A,Macrophages,1.11E-78,0.387648676,0.735,0.452,2.57E-74
ENSG00000125995,ROMO1,Macrophages,1.22E-78,0.335503174,0.653,0.353,2.81E-74
ENSG00000140280,LYSMD2,Macrophages,1.87E-78,0.258648679,0.394,0.175,4.32E-74
ENSG00000172757,CFL1,Macrophages,1.95E-78,0.295957961,0.987,0.924,4.51E-74
ENSG00000171940,ZNF217,Macrophages,2.51E-78,0.250553171,0.407,0.182,5.79E-74
ENSG00000181029,TRAPPC5,Macrophages,2.97E-78,0.334529752,0.673,0.411,6.85E-74
ENSG00000117448,AKR1A1,Macrophages,3.16E-78,0.306711877,0.516,0.256,7.30E-74
ENSG00000136279,DBNL,Macrophages,5.81E-78,0.282829575,0.688,0.382,1.34E-73
ENSG00000075142,SRI,Macrophages,1.93E-76,0.312041267,0.62,0.332,4.46E-72
ENSG00000173915,ATP5MD,Macrophages,2.28E-76,0.383254216,0.762,0.463,5.28E-72
ENSG00000130592,LSP1,Macrophages,1.42E-75,0.375417869,0.947,0.809,3.28E-71
ENSG00000075415,SLC25A3,Macrophages,1.18E-74,0.376010228,0.862,0.605,2.73E-70
ENSG00000124562,SNRPC,Macrophages,1.66E-74,0.263532975,0.562,0.283,3.83E-70
ENSG00000115415,STAT1,Macrophages,7.69E-74,0.277845882,0.68,0.384,1.78E-69
ENSG00000266094,RASSF5,Macrophages,2.10E-73,0.286618501,0.594,0.314,4.85E-69
ENSG00000145494,NDUFS6,Macrophages,2.79E-73,0.297405654,0.658,0.356,6.44E-69
ENSG00000089820,ARHGAP4,Macrophages,2.86E-72,0.266188987,0.725,0.422,6.60E-68
ENSG00000105254,TBCB,Macrophages,8.67E-72,0.294289713,0.66,0.37,2.00E-67
ENSG00000043462,LCP2,Macrophages,1.39E-71,0.354047615,0.792,0.513,3.20E-67
ENSG00000157191,NECAP2,Macrophages,1.64E-71,0.257492713,0.511,0.257,3.78E-67
ENSG00000104325,DECR1,Macrophages,2.63E-71,0.250333634,0.499,0.244,6.07E-67
ENSG00000164405,UQCRQ,Macrophages,4.11E-70,0.30646818,0.728,0.423,9.49E-66
ENSG00000140575,IQGAP1,Macrophages,7.81E-70,0.262692584,0.852,0.541,1.80E-65
ENSG00000175567,UCP2,Macrophages,3.85E-69,0.345400563,0.888,0.622,8.89E-65
ENSG00000241553,ARPC4,Macrophages,7.74E-69,0.286467371,0.816,0.526,1.79E-64
ENSG00000139278,GLIPR1,Macrophages,4.35E-68,0.260058838,0.73,0.415,1.00E-63
ENSG00000196230,TUBB,Macrophages,4.88E-68,0.254264293,0.735,0.442,1.13E-63
ENSG00000115234,SNX17,Macrophages,1.26E-67,0.273552475,0.645,0.357,2.92E-63
ENSG00000166797,CIAO2A,Macrophages,2.08E-67,0.26186021,0.427,0.207,4.81E-63
ENSG00000184076,UQCR10,Macrophages,2.31E-67,0.331852347,0.849,0.552,5.34E-63
ENSG00000105583,WDR83OS,Macrophages,8.63E-67,0.270959362,0.832,0.527,1.99E-62
ENSG00000142507,PSMB6,Macrophages,5.23E-66,0.287233472,0.68,0.395,1.21E-61
ENSG00000115165,CYTIP,Macrophages,7.09E-66,0.406786731,0.733,0.489,1.64E-61
ENSG00000125347,IRF1,Macrophages,2.53E-65,0.355995276,0.807,0.541,5.85E-61
ENSG00000163399,ATP1A1,Macrophages,1.44E-64,0.256992747,0.627,0.346,3.34E-60
NA,SEPT9,Macrophages,1.52E-64,0.511714701,0.21,0.084,3.51E-60
ENSG00000179091,CYC1,Macrophages,1.80E-64,0.254181659,0.499,0.256,4.15E-60
ENSG00000254999,BRK1,Macrophages,3.61E-64,0.266534696,0.836,0.537,8.34E-60
ENSG00000110958,PTGES3,Macrophages,4.55E-64,0.381160262,0.787,0.533,1.05E-59
ENSG00000165637,VDAC2,Macrophages,3.26E-62,0.275807484,0.62,0.354,7.54E-58
ENSG00000143977,SNRPG,Macrophages,4.38E-61,0.257862627,0.644,0.363,1.01E-56
ENSG00000189043,NDUFA4,Macrophages,5.10E-61,0.337361488,0.86,0.627,1.18E-56
ENSG00000090266,NDUFB2,Macrophages,1.12E-60,0.319096743,0.805,0.535,2.58E-56
ENSG00000125356,NDUFA1,Macrophages,1.64E-60,0.307840706,0.831,0.55,3.78E-56
ENSG00000185088,RPS27L,Macrophages,2.02E-60,0.301074393,0.681,0.402,4.67E-56
ENSG00000100902,PSMA6,Macrophages,2.96E-60,0.260845321,0.68,0.397,6.84E-56
ENSG00000145287,PLAC8,Macrophages,3.51E-58,0.555726991,0.644,0.418,8.10E-54
ENSG00000101182,PSMA7,Macrophages,4.35E-58,0.277634716,0.874,0.606,1.00E-53
ENSG00000178741,COX5A,Macrophages,1.01E-57,0.300620017,0.694,0.43,2.33E-53
ENSG00000166337,TAF10,Macrophages,3.08E-56,0.328221164,0.729,0.505,7.10E-52
ENSG00000175130,MARCKSL1,Macrophages,4.24E-56,0.377039129,0.387,0.202,9.79E-52
ENSG00000117091,CD48,Macrophages,8.14E-56,0.319712654,0.909,0.695,1.88E-51
ENSG00000186010,NDUFA13,Macrophages,9.01E-55,0.30030295,0.857,0.614,2.08E-50
ENSG00000197747,S100A10,Macrophages,8.29E-53,0.266798384,0.943,0.745,1.91E-48
ENSG00000154518,ATP5MC3,Macrophages,2.17E-52,0.308171038,0.808,0.557,5.02E-48
ENSG00000118640,VAMP8,Macrophages,1.78E-51,0.347753284,0.802,0.563,4.12E-47
ENSG00000112695,COX7A2,Macrophages,1.96E-51,0.287373185,0.832,0.565,4.53E-47
ENSG00000081320,STK17B,Macrophages,6.25E-51,0.269230157,0.795,0.55,1.44E-46
ENSG00000135404,CD63,Macrophages,6.54E-51,0.315584386,0.7,0.45,1.51E-46
ENSG00000106153,CHCHD2,Macrophages,6.62E-49,0.275378396,0.919,0.732,1.53E-44
ENSG00000169442,CD52,Macrophages,4.51E-47,0.402510681,0.959,0.796,1.04E-42
ENSG00000156467,UQCRB,Macrophages,6.47E-47,0.308355126,0.902,0.719,1.49E-42
ENSG00000185650,ZFP36L1,Macrophages,2.72E-46,0.353569986,0.775,0.558,6.27E-42
ENSG00000184640,SEPTIN9,Macrophages,1.07E-44,0.357229289,0.692,0.523,2.48E-40
NA,MINOS1,Macrophages,1.04E-43,0.422455199,0.203,0.093,2.39E-39
NA,C19orf70,Macrophages,2.03E-43,0.256665675,0.16,0.065,4.70E-39
ENSG00000173436,MICOS10,Macrophages,8.64E-42,0.250062094,0.578,0.368,2.00E-37
ENSG00000164919,COX6C,Macrophages,1.79E-39,0.253252251,0.869,0.645,4.14E-35
ENSG00000182196,ARL6IP4,Macrophages,3.17E-39,0.27259613,0.766,0.558,7.32E-35
ENSG00000198840,MT-ND3,Macrophages,7.27E-36,0.276230286,0.971,0.877,1.68E-31
ENSG00000277632,CCL3,Macrophages,3.16E-17,0.383640274,0.173,0.102,7.29E-13
ENSG00000115523,GNLY,NK_cells,0,4.096417306,0.893,0.123,0
ENSG00000100453,GZMB,NK_cells,0,3.189298356,0.897,0.11,0
ENSG00000180644,PRF1,NK_cells,0,3.157535096,0.958,0.208,0
ENSG00000107317,PTGDS,NK_cells,0,3.124253786,0.25,0.029,0
ENSG00000159674,SPON2,NK_cells,0,2.992210226,0.751,0.09,0
ENSG00000105374,NKG7,NK_cells,0,2.911090823,0.991,0.281,0
ENSG00000172543,CTSW,NK_cells,0,2.677306629,0.953,0.243,0
ENSG00000137441,FGFBP2,NK_cells,0,2.672491102,0.779,0.099,0
ENSG00000203747,FCGR3A,NK_cells,0,2.603482189,0.842,0.12,0
ENSG00000134539,KLRD1,NK_cells,0,2.418084702,0.884,0.107,0
ENSG00000077984,CST7,NK_cells,0,2.330904891,0.958,0.259,0
ENSG00000169583,CLIC3,NK_cells,0,2.279528108,0.649,0.066,0
ENSG00000171476,HOPX,NK_cells,0,2.192246518,0.78,0.134,0
ENSG00000145649,GZMA,NK_cells,0,2.181216209,0.91,0.201,0
ENSG00000198821,CD247,NK_cells,0,2.176749058,0.893,0.339,0
ENSG00000150045,KLRF1,NK_cells,0,2.061987886,0.674,0.037,0
ENSG00000173762,CD7,NK_cells,0,2.050047612,0.908,0.38,0
ENSG00000100385,IL2RB,NK_cells,0,1.993192276,0.686,0.108,0
ENSG00000205809,KLRC2,NK_cells,0,1.939682025,0.383,0.012,0
ENSG00000275302,CCL4,NK_cells,0,1.909001738,0.733,0.164,0
ENSG00000100450,GZMH,NK_cells,0,1.796114496,0.788,0.148,0
ENSG00000036448,MYOM2,NK_cells,0,1.77696507,0.344,0.031,0
ENSG00000111796,KLRB1,NK_cells,0,1.762220007,0.658,0.135,0
ENSG00000271503,CCL5,NK_cells,0,1.754196743,0.878,0.316,0
ENSG00000205336,ADGRG1,NK_cells,0,1.743907356,0.632,0.076,0
ENSG00000109321,AREG,NK_cells,0,1.743896917,0.339,0.075,0
ENSG00000180739,S1PR5,NK_cells,0,1.712665024,0.63,0.072,0
ENSG00000211751,TRBC1,NK_cells,0,1.681549976,0.671,0.216,0
ENSG00000197540,GZMM,NK_cells,0,1.652230835,0.849,0.295,0
ENSG00000213809,KLRK1,NK_cells,0,1.622818594,0.737,0.154,0
ENSG00000007264,MATK,NK_cells,0,1.599622301,0.664,0.127,0
ENSG00000167633,KIR3DL1,NK_cells,0,1.595564917,0.394,0.01,0
ENSG00000168329,CX3CR1,NK_cells,0,1.591298437,0.644,0.166,0
ENSG00000075234,TTC38,NK_cells,0,1.555837422,0.558,0.066,0
ENSG00000204475,NCR3,NK_cells,0,1.538537909,0.552,0.079,0
ENSG00000073861,TBX21,NK_cells,0,1.503555483,0.591,0.092,0
ENSG00000101474,APMAP,NK_cells,0,1.483267505,0.73,0.226,0
ENSG00000198574,SH2D1B,NK_cells,0,1.482592697,0.396,0.006,0
ENSG00000129968,ABHD17A,NK_cells,0,1.467430597,0.792,0.388,0
ENSG00000188042,ARL4C,NK_cells,0,1.426223361,0.861,0.401,0
ENSG00000181036,FCRL6,NK_cells,0,1.399535222,0.542,0.074,0
ENSG00000211829,TRDC,NK_cells,0,1.390475653,0.41,0.022,0
ENSG00000185885,IFITM1,NK_cells,0,1.374428661,0.975,0.63,0
ENSG00000168209,DDIT4,NK_cells,0,1.356728195,0.697,0.341,0
ENSG00000142634,EFHD2,NK_cells,0,1.335097719,0.871,0.485,0
ENSG00000213402,PTPRCAP,NK_cells,0,1.283400316,0.907,0.477,0
ENSG00000115085,ZAP70,NK_cells,0,1.279232664,0.808,0.351,0
ENSG00000150687,PRSS23,NK_cells,0,1.258683549,0.423,0.041,0
ENSG00000163564,PYHIN1,NK_cells,0,1.246129292,0.583,0.159,0
ENSG00000155366,RHOC,NK_cells,0,1.238807491,0.633,0.189,0
ENSG00000131018,SYNE1,NK_cells,0,1.237408023,0.694,0.268,0
ENSG00000163453,IGFBP7,NK_cells,0,1.232095471,0.346,0.064,0
ENSG00000187118,CMC1,NK_cells,0,1.227924964,0.545,0.195,0
ENSG00000197471,SPN,NK_cells,0,1.224476093,0.708,0.308,0
ENSG00000117281,CD160,NK_cells,0,1.221097629,0.368,0.026,0
ENSG00000168229,PTGDR,NK_cells,0,1.188622975,0.411,0.042,0
ENSG00000189067,LITAF,NK_cells,0,1.182406377,0.822,0.472,0
ENSG00000164483,SAMD3,NK_cells,0,1.180295856,0.595,0.157,0
ENSG00000126264,HCST,NK_cells,0,1.169382395,0.93,0.669,0
ENSG00000027869,SH2D2A,NK_cells,0,1.167324639,0.508,0.133,0
ENSG00000158050,DUSP2,NK_cells,0,1.164463719,0.661,0.302,0
ENSG00000143185,XCL2,NK_cells,0,1.162822214,0.328,0.034,0
ENSG00000186469,GNG2,NK_cells,0,1.148707517,0.688,0.317,0
ENSG00000115738,ID2,NK_cells,0,1.147155345,0.753,0.373,0
ENSG00000167851,CD300A,NK_cells,0,1.144440008,0.555,0.19,0
ENSG00000134545,KLRC1,NK_cells,0,1.142892171,0.255,0.02,0
ENSG00000109062,SLC9A3R1,NK_cells,0,1.142073668,0.805,0.432,0
ENSG00000148019,CEP78,NK_cells,0,1.134889573,0.422,0.076,0
ENSG00000111670,GNPTAB,NK_cells,0,1.13389199,0.486,0.147,0
ENSG00000069702,TGFBR3,NK_cells,0,1.131173166,0.497,0.111,0
ENSG00000205810,KLRC3,NK_cells,0,1.127908414,0.32,0.013,0
ENSG00000164674,SYTL3,NK_cells,0,1.120414207,0.524,0.153,0
ENSG00000133321,PLAAT4,NK_cells,0,1.118867865,0.76,0.435,0
ENSG00000239713,APOBEC3G,NK_cells,0,1.104598922,0.558,0.195,0
ENSG00000167618,LAIR2,NK_cells,0,1.104164616,0.297,0.044,0
ENSG00000108798,ABI3,NK_cells,0,1.103644167,0.552,0.184,0
ENSG00000167004,PDIA3,NK_cells,0,1.102835044,0.785,0.504,0
ENSG00000020633,RUNX3,NK_cells,0,1.09880839,0.521,0.165,0
ENSG00000147168,IL2RG,NK_cells,0,1.085959125,0.873,0.536,0
ENSG00000162434,JAK1,NK_cells,0,1.083546004,0.83,0.581,0
ENSG00000116667,C1orf21,NK_cells,0,1.076140759,0.415,0.059,0
ENSG00000179218,CALR,NK_cells,0,1.074566038,0.793,0.546,0
ENSG00000196684,HSH2D,NK_cells,0,1.068807468,0.459,0.137,0
ENSG00000136250,AOAH,NK_cells,0,1.04803498,0.619,0.242,0
ENSG00000107968,MAP3K8,NK_cells,0,1.046492582,0.491,0.183,0
ENSG00000136213,CHST12,NK_cells,0,1.045213822,0.496,0.131,0
ENSG00000189430,NCR1,NK_cells,0,1.031376223,0.324,0.01,0
ENSG00000128294,TPST2,NK_cells,0,1.03126955,0.643,0.233,0
ENSG00000074966,TXK,NK_cells,0,1.029540101,0.425,0.11,0
ENSG00000109861,CTSC,NK_cells,0,1.019650117,0.721,0.367,0
ENSG00000136950,ARPC5L,NK_cells,0,1.008963985,0.592,0.249,0
ENSG00000027075,PRKCH,NK_cells,0,1.005380435,0.63,0.263,0
ENSG00000160305,DIP2A,NK_cells,0,1.004241158,0.511,0.2,0
ENSG00000140563,MCTP2,NK_cells,0,0.994298287,0.44,0.108,0
ENSG00000153395,LPCAT1,NK_cells,0,0.981646471,0.461,0.148,0
ENSG00000100321,SYNGR1,NK_cells,0,0.980542199,0.317,0.051,0
ENSG00000206503,HLA-A,NK_cells,0,0.98023171,0.995,0.966,0
ENSG00000054654,SYNE2,NK_cells,0,0.972957867,0.685,0.321,0
ENSG00000044574,HSPA5,NK_cells,0,0.969421621,0.652,0.404,0
